User,Username,User Description,Followers Count,Friends Count,Time,Tweet,Location,Retweeted Tweet,Retweet Count,Fav Count
JannyD  #MAGA,JanDupuy,"ALL LIVES MATTER. I'm a Mom, Nurse, Christian, Business Owner and Registered Independent. I Love America!",1111,1957,Tue Nov 08 23:59:50 +0000 2016,"RT @GovMikeHuckabee: State Dept says it takes 5 yrs to review 31,000 Hillary emails. Let Comey do it!  He can review 650,000 in 1 week!  ht",United States,Yes,1205,0
J.L.W,jodee_lanaee,My son is my world #TuckerWade | #ZacharyChance is my soulmate |,158,108,Tue Nov 08 23:59:50 +0000 2016,"If Hillary wins, I'm moving out of the U.S","Somewhere on a beach, tx",No,1,2
Val,vaaaaalarie,Just let the lovin' take ahold,354,244,Tue Nov 08 23:59:50 +0000 2016,RT @DaiIyRap: Hillary Clinton doing the Mannequin Challenge https://t.co/yZXFZ1hNrn,"Riverside, CA",Yes,1461,0
lovehope,lovehope,,666,1046,Tue Nov 08 23:59:50 +0000 2016,RT @theGrio: #Beyonc made one last ditch effort for voters to support #HillaryClinton in this Tidal PSA: https://t.co/GSJe9BqP12 https://t,,Yes,25,0
keeley,octavenduh,Lauren is my baby  ~ was @acidjauregui96,699,1281,Tue Nov 08 23:59:50 +0000 2016,"RT @whytruy: *casts vote for Hillary* 
Hillary: Thank you for your vot-
Me: https://t.co/EjvxMWZD2c",,Yes,37043,0
Brent,ItsThatGuyBrent,Im just a guy who was really into politics until I didn't need to be.,156,203,Tue Nov 08 23:59:50 +0000 2016,"RT @cristinalaila1: Trump has 251,000 Retweets vs Hillary's 32,000 and she even pinned  her tweet #ElectionDay https://t.co/EV1LJPn1wg",Your Nightmares,Yes,1302,0
Alexx,MomCat_Reviews,"Alexx or Mom Cat. I am a writer,avid book reviewer and proud liberal, & free thinker.  I love my SO, Kids,Coffee,books, & those that write them",1682,1427,Tue Nov 08 23:59:50 +0000 2016,"RT @HillaryforOH: Rose escaped Nazi Germany at 15 &amp; is a proud American! Despite a recent broken hip, she just proudly cast her ballot for",Missouri,Yes,2584,0
Julie Taylor,JulieCTaylor,"Passionate about the future of our children & the health of our planet. Wife, mother, chocoholic, cat lover, blonde. 100% follow back.#MAGA",3054,4998,Tue Nov 08 23:59:50 +0000 2016,Amazing that I never see reports of votes switching from Hillary to Trump. Always the other way. Makes me wonder.Hm https://t.co/yu85qCqIYp,,No,0,0
seriously,justmyowndrama,"I love America & believe citizens have a right & obligation to hold our leaders accountable, expect honesty, integrity, defend against enemies foreign domestic",414,38,Tue Nov 08 23:59:50 +0000 2016,RT @Pamela_Moore13: Indiana is joining Kentucky saying Hell No to Hillary! https://t.co/Ip6DZVgiaa,,Yes,129,0
Leon,Pick6_,Building a legacy to be proud of!,78,132,Tue Nov 08 23:59:50 +0000 2016,"RT @s_tamikah: Men get a hold on these Women, cause Feminist gonna make sure Hillary win's JUST because she's not a Man&amp;if she doesn't the",,Yes,7,0
VOTE TRUMP FLORIDA,FLMENFORTRUMP,"MEN it's time to stand up & be MEN. REAL MEN. Let's fight for OUR future, OUR family's future OUR children's future. STOP Hillary's War on MEN",4466,4968,Tue Nov 08 23:59:50 +0000 2016,RT @SonofLiberty357: More Philly Voter Fraud=&gt; Election Workers Hand Out Instructions to Vote Hillary (VIDEO) https://t.co/VpmqCeml3e,"Florida, USA",Yes,43,0
Ty,ty6939,,1108,1282,Tue Nov 08 23:59:50 +0000 2016,RT @DontTread_2nd: @Rambobiggs Is it connected to Hillary https://t.co/ruLA5yOK3k,USA,Yes,83,0
Lucas Schobert,LucasSchobert,"Brandon, South Dakota",198,207,Tue Nov 08 23:59:50 +0000 2016,"RT @CloydRivers: Hillary for President.
Merica. https://t.co/PPkPj8mGEH","Brandon, SD",Yes,5396,0
jason larrison,sfkaw69, This we'll defend! #Freedom #oathkeeper #3secondhug. #MAGA #Trump #America #2A,256,301,Tue Nov 08 23:59:50 +0000 2016,"RT @JaredWyand: Don't be nervous America. We're only facing economic collapse, anarchy, and inevitable civil war if Hillary wins

#Election","Newalla, OK",Yes,2142,0
Montricia Hubbard,MontriciaHubba1,"#NoDAPL , Activist, Environmentalist, Civil Liberties, Happy Humans, Healthy Earth. The world is Changing let's make it for the BETTER.",4008,4799,Tue Nov 08 23:59:50 +0000 2016,"RT @wikileaks: Its ignorant to vote for Hillary Clinton without reading WikiLeaks 
https://t.co/Tiywc9Nrgr https://t.co/c0QaJW4hCi","Salem, OR",Yes,26424,0
TLVRP Russia,tlvrp_russia,Official account for Russia,96,50,Tue Nov 08 23:59:50 +0000 2016,#Moscow #SaintPetersburg Stanford University Confirms Democratic 2016 Election Fraud In Favor of Hillary Clinton https://t.co/9Ps7WcZp6q, ,No,0,0
LIVE LIFE ! ,HeAboutPop,#DCBABY,1874,1528,Tue Nov 08 23:59:50 +0000 2016,"HILLARY, HILLARY, HILLARY !!!!!! #IMWITHHER #WEREWITHHER !!!!! ",,No,0,0
,ttm2x,#blacklivesmatter l #TU20,1322,1074,Tue Nov 08 23:59:50 +0000 2016,RT @DJ_SKEME: #BlackTwitter will be pure entertainment tonight whether Hillary or Trump wins,"Chicago, IL",Yes,43,0
Al,MayorSnart,,638,101,Tue Nov 08 23:59:50 +0000 2016,@Queentette Hillary isn't a white straight male. So everything she does is ok. As long as she's not that scumbag Trump,,No,0,0
NeverAllTheThings,xactnode,"trying to actually conserve something. Well, anything really at this point.",305,197,Tue Nov 08 23:59:50 +0000 2016,RT @kincannon_show: This is very bad for Hillary --&gt; https://t.co/lv5ybXLiHZ,almost communist USA,Yes,35,0
ViciousVee,ViciousVeeeeeee,Southern Belle. West Coast Mentality. East Coast Living. Fall 2015 ,306,373,Tue Nov 08 23:59:50 +0000 2016,RT @jozenc: Why Hillary greet all her black friends like she thought they weren't coming to her party? https://t.co/Id0avyHnMZ,"Burbank,CA",Yes,8492,0
BassFreak67,jsirwin67,"Metal head, Pro-life Libertarian. Patriot. Family man .Fishing addict. DON'T TREAD ON ME!",2094,1855,Tue Nov 08 23:59:50 +0000 2016,"RT @Stonewall_77: If This Isn't Torture, What is?
THIS is what Hillary Clinton explicitly defended at the third presidential debate.
",North Carolina,Yes,458,0
Amber,doitlikeAmb,,712,479,Tue Nov 08 23:59:50 +0000 2016,RT @BangYaBrainsOut: if Hillary wins I'll PayPal everyone $100 that RTs this.,Charlit ,Yes,33979,0
mason simmons,MasonS907,rip Elijah & Iggy,185,135,Tue Nov 08 23:59:50 +0000 2016,ANYONE but Hillary,,No,0,2
Jennifer Owusu,Jennife40966102,,19,113,Tue Nov 08 23:59:50 +0000 2016,RT @USATODAY: Voters are pantsuit-ing up in support of Hillary Clinton. #ElectionNight https://t.co/puR0Ca8bbx,,Yes,132,0
Jeanne DeSilver,arrowsmithwoman,"retired RN, retired LMT, retired CDL; still paddling my own canoe; arrowsmith has nothing to do with aerosmith!",6329,6162,Tue Nov 08 23:59:50 +0000 2016,@WDFx2EU8 Bet there's no Hillary voters in that line!,Florida,No,0,0
Koby Baker,kobybaker,,155,227,Tue Nov 08 23:59:50 +0000 2016,RT @TheOneandOnIyUS: The joke is on Hillary if she wins. She'll have to sit at the desk Monica sat under.,,Yes,5642,0
BULGEBULL,BULGEBULL,"Tees for your pleasure! Creating custom t-shirts for you! Gays, straight, bi...so everyone. #bulgebull  
Instagram: @bulgebull",1029,2099,Tue Nov 08 23:59:50 +0000 2016,WATCH LIVE: Hillary Clinton and Donald Trump Hold Election Night Parties Only A Mile Apart  https://t.co/vGY5zOkGg6,NYC,No,0,0
Celebrity Feeds,viplive,The latest Celebrity News,314,108,Tue Nov 08 23:59:50 +0000 2016,Hillary and Donald -- Enough Already!!! You're Bleeding Us Dry https://t.co/5pXLd0oILP,worldwide,No,0,0
Dianuuch,DianaChavira6,First Time.,249,385,Tue Nov 08 23:59:50 +0000 2016,RT @HillaryClinton: Everything weve worked toward comes down to today. RT this if you're voting for Hillary: https://t.co/jfd3CXLD1s https,,Yes,65302,0
"ray ,",beyoncedefense,"together we are brave, we are honest, and we are so beautiful. - DJ",28651,697,Tue Nov 08 23:59:50 +0000 2016,"RT @HillaryClinton: .@Beyonce &amp;
@S_C_ &amp;
Hillary &amp;
You?
https://t.co/3TKJ4H68Kz https://t.co/DAxSZLuQUB",,Yes,6295,0
robert cost,karbob85,,44,136,Tue Nov 08 23:59:50 +0000 2016,RT @hardassettimes: @BarbMuenchen @maggiebeauchamp All those people are certainly not waiting in line to vote for Crooked Hillary. Pray for,,Yes,31,0
T,OdellSZN,@MiamiHEAT /@Giants/ @Yankees PREVIOUS @ WAS @VisionzTheIcoN.,500,326,Tue Nov 08 23:59:50 +0000 2016,RT @StephForMVP30: If Trump or Hillary wins the election I'm moving out the country! Goodbye America and hello United States!,"Florida, USA",Yes,3,0
K$$$,_khaliyaaah,Campbell University,2013,1165,Tue Nov 08 23:59:50 +0000 2016,RT @AfroGumOfficiaI: Hillary Clinton doing the #MannequinChallenge on #ElectionDay  https://t.co/fGOnNfYXWQ,2-6,Yes,6740,0
Margaret,m_shepherd3,Archbishop Rummel Chapellette Captain ,655,1095,Tue Nov 08 23:59:50 +0000 2016,"RT @emilyo427: Same age, same stage of development, but only one has the right to life...makes sense right Hillary? https://t.co/FD35xt72wb",NOLA,Yes,238,0
PastorProphetessTee,PastorTeeTalley,"Wife of @jtalleyjr, Sr. Pastor of Power of Rhema 984-255-8626 Founder Prophetic Stir-up Mentoring School Periscope Live Tues & Thurs 6:15AM",440,455,Tue Nov 08 23:59:49 +0000 2016,"RT @wiselatinaslink: Hillary Clinton will treat women as equals. 
You know what Trump thinks of us. 
#ElectionNight https://t.co/jgMQt6sGbk","Durham, NC",Yes,4,0
GMWhiteAmerica,GMWhiteAmerica,"Start your day right! Listen to Good Morning White America, a pro-white, Christian podcast of the Alt Right. Tuesdays and Thursdays at 7 a.m. Eastern time.",559,285,Tue Nov 08 23:59:49 +0000 2016,RT @OnlineMagazin:  That made my day. Crooked Hillary supporter went into the trap when he wanted to steal the #DonaldTrump shield. ht,,Yes,1090,0
Proud American,_Proud_American,"I pledge allegiance to the FLAG of the US ofAMERICA and to the REPUBLIC 4which it stands, ONE NATION UNDER GOD, indivisible w/LIBERTY&JUSTICE4all #ProudAmerican",36268,33731,Tue Nov 08 23:59:49 +0000 2016,RT @YoungDems4Trump: Dear Hillary voters on the fence. Think of our future. Think of her crimes against all of us. Please don't send us all,United States of America,Yes,458,0
Simms,thesessionista,Seattle Sessionista takes on Twitter.,137,411,Tue Nov 08 23:59:49 +0000 2016,"@AmberinSEA I was thinking of you a few days ago, I remember how super pro-Hillary you were in 2008 at Genie!! Yay! (well, hopefully Yay!)","Seattle, WA",No,0,1
dr. dunk,dankpaul,I wanted to save the world.,13,88,Tue Nov 08 23:59:49 +0000 2016,RT @wikileaks: Hillary Clinton is privately against gay marriage https://t.co/CvFM71cinV,UK,Yes,15271,0
DEPLORABLE IN NC,AliceCoven,"No list. RED WHITE AND BLUE FLOW DEEP IN MY VEINS & OVERFLOWS MY HEART! LOVE GOD &COUNTRY. MOM,GRANDMA,MARRIED 2 MY BEST FRIEND! TRUE TRUMP SUPPORTER!",1994,623,Tue Nov 08 23:59:49 +0000 2016,"RT @ChooseToBFree: @ezinder Aiding and abetting the enemy IS treason, Sir. @HlLLARYCLINT0N
#HillaryIndictment
#HillarysEmails
#Hillary
#Dra", USA,Yes,6,0
LIV,xo408,Olivia ,323,291,Tue Nov 08 23:59:49 +0000 2016,K so I voted Hillary bc I have illegal fam here and they cook bomb ass Mexican food,,No,0,2
kween | RT PINNED,Jaraselmanlol,"Always be happy :) 
Loren is king. 
I support 2 twins named Julian and Jovani ;) #TEAMJOVANI",310,198,Tue Nov 08 23:59:49 +0000 2016,@JackJ excuse me Hillary isn't any better... I'm out either way. #RIPAmerica,neverland,No,0,0
delores pistacchio,dahp0928,,13,74,Tue Nov 08 23:59:49 +0000 2016,"RT @SoCal4Trump: Bernie held a rally for Hillary today, but the student introducer went off script, trashed Hillary, and was led off stage.",,Yes,4485,0
Hacker4chan,Hacker_4_chan,iamkratom,82,80,Tue Nov 08 23:59:49 +0000 2016,"RT @LeighPatrick: Given the reports flooding in nationwide, you either vote Hillary or the machine votes Hillary for you. #Corruption #elec","Atlanta, GA",Yes,124,0
Recycled Soul,force4truth,"Liberal artist & optimist

#lgbtq #DemExit #OurRevolution #wikileaks",654,911,Tue Nov 08 23:59:49 +0000 2016,"RT @ppetrov5: Hillary Clinton and her campaign met with prioritiesUSA, which is against the law. #PodestaEmails35 #wikileaks #fbi https://t",New England,Yes,3366,0
Erika Westrick,ErikaWestrick,,47,53,Tue Nov 08 23:59:49 +0000 2016,Get all these wannabe feminist hillary followers off the news...Ya'll act like a woman has never done anything great before!!,,No,1,1
Deborah Brooks,debbiedo58,,347,91,Tue Nov 08 23:59:49 +0000 2016,RT @Nascar_Tom: STUPID pundit so called reporters really think If #CHEATINGHILLARY wins that WE THE PEOPLE HAVE to come together with Hilla,,Yes,32,0
Sharon,SweetFreedom29,Conservative. Exposing government corruption on both sides. Never Forget #Sept11 #Benghazi #IRSScandal #VAScandal #FastAndFurious #HillaryEmails,21594,13743,Tue Nov 08 23:59:49 +0000 2016,RT @CounterMoonbat: Hillary smeared women who were assaulted and takes millions from regimes that treat women like property. Spare me the f,"Freedom, USA",Yes,1084,0
badmem_x86,badmem_x86,Capitalist Army,88,167,Tue Nov 08 23:59:49 +0000 2016,"RT @Scarlett210: And #Hillary is a self-serving #elitist who'll continue #globalist policies, destroy ur safety&amp; deprive ur kids of a futur","Fort Worth, TX",Yes,329,0
Grace Rogerson,GraceRogerson_,Kbenhavn & Belfast | History & Political Science Student | UK Young Ambassador to Europe 2014-15 | North South Youth Forum co-Chair 2013-2016 | Personal feed,480,664,Tue Nov 08 23:59:49 +0000 2016,RT @J4CKMULL: Hillary Clinton really did the #MannequinChallenge on #ElectionDay https://t.co/DxtJuf0zG0,"Kbenhavn, Danmark",Yes,13981,0
Keyanna,tkrobinson_,You will never be able to walk in my shoes...Mainly because I don't plan on taking them off to prove anything to you. -Sarah Jakes,610,400,Tue Nov 08 23:59:49 +0000 2016,"RT @cjlake: I swear if FLOTUS doesn't pull a Hillary in a few terms...

I'll cry. Fr. I'll cry.",,Yes,3,0
ElChepeJr,JrmezaMeza,lost in the sauce,387,295,Tue Nov 08 23:59:49 +0000 2016,RT @WeLoveRobDyrdek: When you have to vote for Trump or Hillary #ElectionDay https://t.co/khWIuhyETH,,Yes,2979,0
Jo$h,JacksonJoshua73,stacking cheese,221,245,Tue Nov 08 23:59:49 +0000 2016,RT @TheHappyCampers: If Trump wins and if Hillary wins https://t.co/5HIZ9k3fZN,"Macon, GA",Yes,3558,0
Is.Man.Kind,humaneffect,"Love and compassion are necessities, not luxuries. without them, humanity cannot survive. End yulin #marcching",1842,3571,Tue Nov 08 23:59:49 +0000 2016,"Hillary NEEDS YOUR VOTE.
Trump is getting Indiana.
send a message now. no trump! https://t.co/dy4nAUJB06",U.S.,No,0,0
nat,opsguty,thunderfuck,1230,105,Tue Nov 08 23:59:49 +0000 2016,"TRUMP - 64%
HILLARY - 31%",MILKY WAY,No,0,0
jj,amberhearrds,i don't bow to any king,1929,140,Tue Nov 08 23:59:49 +0000 2016,can my early birthday present be Hillary Clinton as President please @ god @ the entire fucking country,she/her  blm,No,0,4
kami,rakiichak,,509,169,Tue Nov 08 23:59:49 +0000 2016,"RT @officialSmith_: *casts vote for Hillary*
Hillary: Thank you s--
Me: https://t.co/rmDqKBTo1i",,Yes,5327,0
bonita appledes,mvrleysky,always asleep,628,374,Tue Nov 08 23:59:49 +0000 2016,"RT @The__Prototype: Hillary: So y'all only with me cuz y'all hate Trump?

Us: https://t.co/zqfFCAAOAV","Palm Springs, CA",Yes,73399,0
iamBoozForeal ,iamBoozforeal,,3164,1725,Tue Nov 08 23:59:49 +0000 2016,Video: Common Freestyles About Hillary Clinton &amp; Voting On Election Day  https://t.co/GKLwSuEZI8 https://t.co/3vdRtLdzD4,"ur speakers,New England, Miami",No,0,0
Erika Mauli,erlckachaa,   merindukan sosok seorang ibu  ,3,115,Tue Nov 08 23:59:49 +0000 2016,"RT @ConstanceQueen8: Tracking Voter TurnOut
Hope This Trends
In The Other 44 States

#Vote4Trump 
#Defeat_Hillary
#HillaryForPrisi",ibubapak ,Yes,1373,0
Mykaela.,mykaela_watkins,expecto patronum | Osage | HHS '17 | Living for Wa.Kon.Dah | Senior | CNA | Snap: mykaela_watkins | Leo | Go Bucks,765,1316,Tue Nov 08 23:59:49 +0000 2016,"RT @Avstvn: We don't want Trump, we don't want Hillary, we just want Cory back in the house.",Zon.Zo.Li ,Yes,2821,0
David,iceman120,OH YOU WANT SOME OF THIS,4788,372,Tue Nov 08 23:59:49 +0000 2016,RT @wikileaks: Hillary Clinton is privately against gay marriage https://t.co/CvFM71cinV,"FT LAUDERDALE, FL",Yes,15271,0
eline,elinepomstra,"happiness can found in the darkest of days...if one only remembers to turn on the light....

only nineteen, but my mind is older",943,549,Tue Nov 08 23:59:49 +0000 2016,RT @souljaboy: I hope Hillary win fuck trump stupid ass,"Uithoorn, Nederland",Yes,39419,0
Ryan Biggs,Biggumsthechief,Biggs,569,104,Tue Nov 08 23:59:49 +0000 2016,I hope Hillary Clinton doesn't get elected at the same trump isn't really an improvement either,,No,0,1
Noel Joseph,noel_joseph11,LHS 2016  IU 2020,142,181,Tue Nov 08 23:59:49 +0000 2016,"Bill Clinton probably didn't even vote for Hillary...he probably wrote in ""Monica""","Libertyville, IL",No,0,5
AntHony,MooreAnthony12,Always $trive And Prosper | 2017,186,170,Tue Nov 08 23:59:49 +0000 2016,RT @TheWorldOfFunny: Hillary Clinton really did the #MannequinChallenge on #ElectionDay https://t.co/rYVq0sC4U5,,Yes,445,0
 ,itsbeenlit,i'm the big ass sniff/breath jay z takes in monster #blacklivesmatter,155,143,Tue Nov 08 23:59:49 +0000 2016,"RT @NathanZed: my 7 year old cousin just now: is Hellen Keller winning 
me: what
cousin: Hellen Keller
me: Hillary Clinton? 
cousin: I dont",,Yes,29718,0
Daryl Ho,darylrjho,immortal,330,555,Tue Nov 08 23:59:49 +0000 2016,RT @joshpan: what if i am hillary clinton,Planet Terror,Yes,23,0
name cannot be gay,armadillobee,YOU MEAN THE CHAOS EMERALDS???,65,63,Tue Nov 08 23:59:49 +0000 2016,RT @PrisonPlanet: Hey Hillary supporters; You're about to vote for someone who is funded by countries that still execute gay people. How pr,,Yes,7751,0
D'Nelle ,Maddie_Mae4,O8||28||15 Rest Easy My Guardian Angel,612,584,Tue Nov 08 23:59:49 +0000 2016,RT @rebel2187: Donald and Hillary made an appearance in US Gov today  https://t.co/zOJflct4WM,"New Braunfels, TX",Yes,23443,0
neo,YewtreeGirl,A we are born. B we will die. Everything in between is just about getting from A to B.,129,211,Tue Nov 08 23:59:49 +0000 2016,RT @rorysutherland: Fact: Hillary Clinton would be the first female American head of state since the death of Queen Anne in 1714. https://t,Ireland,Yes,759,0
Dave,davidprieto08,,455,413,Tue Nov 08 23:59:49 +0000 2016,FUCK Hillary Clinton !,,No,7,1
Chris spero,Chrisspero1,I never lie. The truth is far to fun!,72,28,Tue Nov 08 23:59:48 +0000 2016,RT @wikileaks: Hillary Clinton is privately against gay marriage https://t.co/CvFM71cinV,"Deerfield Beach, FL",Yes,15271,0
MUFFLER,mussko,"GHS football #55 quitters never finish and finishers only win! Rise to the top, district 10!",220,398,Tue Nov 08 23:59:48 +0000 2016,Lets go Hillary!,,No,0,0
LIVERPOOL F.C,FortuneClint,,649,1158,Tue Nov 08 23:59:48 +0000 2016,Voting machines in Pennsylvania switch Trump votes to Hillary https://t.co/MB4HMHDGbb,,No,0,0
Rob dude,robert_burrito,blue collar ,162,148,Tue Nov 08 23:59:48 +0000 2016,"@TheSometimesWhy but I know allowing Hillary is far worse. And if we don't agree, it is what it is",AZ,No,0,0
