User,Username,User Description,Followers Count,Friends Count,Time,Tweet,Location,Retweeted Tweet,Retweet Count,Fav Count
Kazuchika OKATO,Pas_Normal,"I tend to tweet about doping in sport and general football stuff, oh and the great sport of Professional Wrestling",301,436,Tue Nov 08 23:59:41 +0000 2016,RT @TBNSport: Gunnersaurus leapfrogs Clinton and Trump in exit polls as late Arsenal vote proves decisive https://t.co/RddHtb6SxS https://t,,Yes,69,0
Trump Party,AngelNapoles4,My family migrated legally to America during the Nixon Administration. Proud to be 100 percent Cuban American for Donald J Trump.,386,390,Tue Nov 08 23:59:41 +0000 2016,RT @DonaldJTrumpJr: Friends sending me pics and lots of calls about long lines. Please wait it out and VOTE! Every vote is needed. Your VOI,,Yes,2958,0
The JBX,JimbauxsJournal,nobody,1388,1975,Tue Nov 08 23:59:41 +0000 2016,RT @Milbank: They built a cash bar at Trump election night party-- and his supporters are going to pay for it. https://t.co/X18u0HieSN,nowhere,Yes,3770,0
Wanda Albright,WandaAlbright1,,29,105,Tue Nov 08 23:59:41 +0000 2016,RT @DonaldJTrumpJr: Kai sporting the #MAGA hat. She has only asked 300 times today if she could go vote. Not yet! But YOU CAN! Go Vote!!! #,,Yes,1456,0
Pace Tire Supply,PaceTire,Browns fan. Which means I cry alot,322,1238,Tue Nov 08 23:59:41 +0000 2016,@RollTribe2016 this election brought out the worst in people,,No,0,0
Papa Bed,NickBed1,Shameless self promotion https://t.co/lcwwkee3Sv https://t.co/ztj1pFNzRK,160,287,Tue Nov 08 23:59:41 +0000 2016,On Election Day 2016 I received my first summons for jury duty. I blame Obama.,"Palatine, IL",No,0,6
Roney Caras,RoneyCarias,,41,45,Tue Nov 08 23:59:41 +0000 2016,I liked a @YouTube video from @theyoungturks https://t.co/icFeAIzwF5 The Young Turks Election Day Coverage 2016,"La Ceiba, Honduras, C.A.",No,0,0
Tatum Deems,tatumdeems,Fernando Pulido,816,482,Tue Nov 08 23:59:41 +0000 2016,"RT @KilgoreMicah: Christians, we're already free in the Lord. whatever the outcome of this election may be, rest in the fact that God reign","Chatsworth, GA",Yes,24,0
GREAT,Tolu__A,Watch my Becoming. ART. OveRRated #LFC,345,274,Tue Nov 08 23:59:41 +0000 2016,RT @CNN: Stand by for #CNNElection projectionhttps://t.co/15RGLqdxpK#ElectionNight https://t.co/Ty5O1defYU,,Yes,166,0
rosa,biebertopping,Justin followed me on 11.05.14 & & also a bunch of others. Abel Tesfaye is life,1527,1561,Tue Nov 08 23:59:41 +0000 2016,"RT @AC360: .@ananavarro: ""It would be sweet, sweet justice if tonight it was the Latino vote that defeated Donald Trump"" https://t.co/ZTdYJ",,Yes,3205,0
Zoe,_ZetaZoe_,#UNT Zeta Tau Alpha. Interior Design.,369,304,Tue Nov 08 23:59:41 +0000 2016,Today has been great the only thing that will ruin it is the election tonight ,North Texas Zeta Tau Alpha,No,0,21
Nick Dawybida '19,NickDawybida,"SPP '15 SPU '19; Too young to be an adult, too old to be a child.",131,190,Tue Nov 08 23:59:41 +0000 2016,RT @missmazzz: I just voted!!! In the presidential election!!! I'm a real life grownup!!!,A Constant State of Lethargy,Yes,1,0
Jan Wilson,jwilson195506,"Mother of the legendary board game designer, Kevin Wilson.",45,464,Tue Nov 08 23:59:41 +0000 2016,"RT @NBCNewsPR: BOOKMARK: @NBCNews Battleground Map https://t.co/YAWPTcaBqv

Tune in to #Decision2016 tonight on @NBC beginning at 7p ET 

#","Florida, USA",Yes,31,0
SAVAGESARI,vasquez_sari,,457,359,Tue Nov 08 23:59:41 +0000 2016,RT @Dan_Juarez_: In honor of the election today https://t.co/EKStC0TGcU,,Yes,1294,0
WaterFilterMerchant,PepeAnabolic,They took the good halogen out and put the bad halogen in.,277,802,Tue Nov 08 23:59:41 +0000 2016,RT @Fash_UK: Imagine not voting in the most important election of our lifetime.... WEW,constantinople,Yes,1,0
Phreakopz,phreakopz,#infosec #opsec #cybersecurity,458,532,Tue Nov 08 23:59:41 +0000 2016,America needs the lanky old english election night presenter with the swingometer.,,No,0,1
Jade Monast,JadeFrdrik,"I am directioner!  ''Four in our eyes, but 5 in our hearts'' @Harry_Styles @NiallOfficial @Real_Liam_Payne @Louis_Tomlinson @zaynmalik Thanks for all ",165,272,Tue Nov 08 23:59:41 +0000 2016,"RT @_Gorran: This election affects all of us, and so many people don't seem to understand. #ElectionDay",,Yes,31,0
beetlejuice,chicken_nuggit,wouldst thou like to live deliciously?,225,204,Tue Nov 08 23:59:41 +0000 2016,RT @ParksPics: BREAKING HILLARY CLINTON NEWS THAT COULD COST HER THE ELECTION https://t.co/tdjwZ6McOc,the cosmos,Yes,5794,0
Paul Osborne,PaulMakesMovies,Filmmaker who really REALLY needs to stay away from donuts!,2775,404,Tue Nov 08 23:59:41 +0000 2016,RT @TIME: Mixed Drinks are $13 and beer is $11 at Donald Trump's election night party https://t.co/GqEEQDeBCf,In yer butt,Yes,201,0
Ira Mathur,irasroom,"Indian born journalist living in Trinidad. Studied literature, law and journalism. Best at procrastination.",802,315,Tue Nov 08 23:59:41 +0000 2016,"RT @nytimes: Live 2016 election results, as they come in https://t.co/Kir4tzdGWF https://t.co/ejeePNRkvG","Trinidad, West Indies",Yes,1393,0
Darren,dc3246,,6,7,Tue Nov 08 23:59:41 +0000 2016,"RT @realDonaldTrump: Don't let up, keep getting out to vote - this election is FAR FROM OVER! We are doing well but there is much time left",,Yes,36758,0
Jon Mitchell,JmitchJon,"Husband, father & Branch Sales Manager for @MovementMtg in #HRVA. NMLS ID: 455149 MLO# 17700 VA.",95,107,Tue Nov 08 23:59:41 +0000 2016,Election? What Election?! Check Out These Cute Animals We Found in Listing Photos! https://t.co/DgocnH9x4j https://t.co/reAZ5zy5wE,,No,0,0
Rafael R.,rafoleiro,"Developer, Writer, Musician and cat lover.   rafa@resumotec.net",41,250,Tue Nov 08 23:59:41 +0000 2016,10 provocative political novels to read after the election https://t.co/ugp6Zsjk8I,,No,0,0
lianasselquist,lianazz,Lol @ my life.,184,159,Tue Nov 08 23:59:41 +0000 2016,I'm actually so pissed at how much money the US put into this election. Like??????? Do you know how many people need that?????,,No,0,10
Paige,sofilledforyou,I'm a laid back person with a ton of anxiety. I tweet a lot about superheroes and Chicago sports.,260,177,Tue Nov 08 23:59:41 +0000 2016,I'm so much more nervous this year watching election coverage than four years ago. I'm at anxiety attack levels. PLEASE AMERICA. PLEASE.,"Plymouth, MI",No,0,0
Naya,yin_naya,i fell in love with desiigner snapchat : audraixxy,252,97,Tue Nov 08 23:59:41 +0000 2016,"RT @AmazingDanny_: Americans are yet to know the winner of today's election. If it was Nigeria, we for dun know the result before evening.","Sugar Hill, GA",Yes,59,0
Seun,Seeuunn,20.,367,339,Tue Nov 08 23:59:41 +0000 2016,Really nervous for this election.,,No,0,0
Handsome,MrFijiWiji,omnipotent paper bag. | insta: mr_fijiwiji,25120,414,Tue Nov 08 23:59:41 +0000 2016,RT @JackBrommel: Reppin the obvious choice for this election  https://t.co/2L2fBdN3zU,The Library,Yes,11,0
US Consulate Karachi,usconsulatekhi,"Features info on US society, culture & values. Promotes closer connections between Americans and Pakistanis. RT not endorsement.",31056,1089,Tue Nov 08 23:59:41 +0000 2016,RT @shareamerica: LIVE NOW: Election Night webchat w/ political experts answering ?s about the U.S. election process. Join the chat! https,Karachi,Yes,10,0
phoebe singleton,phoeberyanne13,;),244,237,Tue Nov 08 23:59:41 +0000 2016,going into hibernation cause i can't deal with this election,,No,1,2
Jane ,justjaney_,Janey's my name... trash is my game,252,536,Tue Nov 08 23:59:41 +0000 2016,"RT @nedfulmer: ""I just spellchecked election 5 times to make sure I didn't write erection"" -- @korndiddy",These are our misadventures,Yes,98,0
Daniel Benavides,thatdanielNB,Stand Up Comedian. Podcaster. Somewhere Tonight is my podcast. It's on iTunes and everywhere else.,1227,411,Tue Nov 08 23:59:41 +0000 2016,Grey skies on Election Day. Coincidence......probably.,Texas,No,1,1
milly,tooshort__,just a girl learning to love herself. #longlivemilfie,1183,624,Tue Nov 08 23:59:41 +0000 2016,"RT @drmoore: Well, it's almost over. What we can all agree on: anyone who has enjoyed this election year needs to seek counseling.","Kansas City, MO",Yes,898,0
schmemmm,schmemmm,"#nofilter #queenoftwittertypos 
Passionate and outspoken,
open minded but always with the emotion,
fiery but lets the hope in,
always in perpetual motion.",401,899,Tue Nov 08 23:59:41 +0000 2016,RT @businessinsider: WORLD'S BIGGEST HEDGE FUND: Stock markets around the world will tank if Trump wins https://t.co/E3uNuK6fMw https://t.c,,Yes,45,0
gocoo,gocoo,https://t.co/XwBk4UJRE0,4129,257,Tue Nov 08 23:59:41 +0000 2016,RT @LaurenJauregui: I'm so excited that I was able to exercise my vote as a Cuban American Woman for the first time in this particular elec,Tokyo,Yes,18658,0
Cindy Coates,mooovingmoments,"Woman of Peace & Faith, passionate photojournalist, Mental Health Advocate & Cert. Life Coach, Co-Dir of The WAVE Life Center, Peace to all. Make a difference.",637,2244,Tue Nov 08 23:59:41 +0000 2016,Election 2016 https://t.co/NWnnL4ouMl,"Jacksonville, Florida ",No,0,0
Phineas Zest,PhineasZest,Putin is wise and strong like bear!,41,247,Tue Nov 08 23:59:41 +0000 2016,RT @Talkmaster: Election may be decided by voters who fled Democrat New England to GOP states and then voted to create the same hell they f,Florida!?,Yes,169,0
Marioterrones25,marioterrones25,"Chivas,angels,Barcelona. soy mas futbolero que persona. you don't know what you believe until you can explain it.",1596,2857,Tue Nov 08 23:59:40 +0000 2016,RT @WSJ: Polls close in six states at 7 p.m. EST. Follow along for live updates: https://t.co/reNrPgubQ6  #Election2016 https://t.co/pz4iZ,"Bakersfield, ca",Yes,125,0
Angie,AyeoAngie,"Queen Of Sleeping Boats&Hoes ||AMA||I'm part of an elite squad, known as the special victims unit I'm kinda mostly always sleepy",849,882,Tue Nov 08 23:59:40 +0000 2016,Can't wait for this election to be over. Tired of seeing shit on my social media about it ,Wisteria Lane W/ My Housewives,No,0,0
Steph ,stephgue7,Hector dhs18',611,329,Tue Nov 08 23:59:40 +0000 2016,RT @Things4WhitePpl: Breaking up over an election. https://t.co/2K3zfhewRY,,Yes,635,0
Galip Dalay,GalipDalay,"Research Director, Al Sharq Forum, Senior Associate Fellow on Turkey and Kurdish Affairs, Al Jazeera Center for Studies & Columnist, Middle East Eye",3103,838,Tue Nov 08 23:59:40 +0000 2016,"RT @SharqForum: What Does the U.S. Election Mean for the Middle East?
https://t.co/xpC8PVCl55 https://t.co/6vyDRWsTNq","stanbul, Trkiye",Yes,1,0
CDollS ,yagirlcdollas,just wanna be successful  #getlikeC,437,673,Tue Nov 08 23:59:40 +0000 2016,RT @sariuhhh: wow i'm like...genuinely nervous for these election results,SomeWhere Getting My Education,Yes,13,0
Mary E. Barnes,MaryEBarnes,Abstract/Surrealist Photographic Artist/Gypsy Crystal Scryer. Living Fractured and Dangerous.,2592,4990,Tue Nov 08 23:59:40 +0000 2016,RT @DRUDGE_REPORT: VIDEO: CNN Reporter Shocked Female Voter Not Excited for Hillary... https://t.co/aZtk3j2TsN,Eastern PA,Yes,819,0
DevloPM,DevloPM,Youtuber. Making Intro's Hmu. @DevloPM @Pr3vise.,456,150,Tue Nov 08 23:59:40 +0000 2016,"RT @SoaRPraizist: If Trump wins the election, I will make artwork for everyone that RTs this tweet",in a clock,Yes,923,0
Becky,Becky_LoveDemi,"*waves* I'm a Co-Blogger at Booknerdaddict, I love books, fashion, cookies and emojis *inserts tons of emojis*",2220,861,Tue Nov 08 23:59:40 +0000 2016,"RT @MichelleKrys: If you want something to keep your mind off the election, DEAD GIRLS SOCIETY is out today! https://t.co/bSAPWXBSVR https:",In Wonderland,Yes,25,0
Deplorable Debbie,Redheadedbird,"Christian, Pro- life,Wife, Mother, Grandmother, conservative NRA ,         Congratulations President Trump & VP Pence!!!",4014,4988,Tue Nov 08 23:59:40 +0000 2016,"RT @realDonaldTrump: Don't let up, keep getting out to vote - this election is FAR FROM OVER! We are doing well but there is much time left","Lubbock, TX",Yes,36758,0
Em,EmmaHam2,choose joy | sc: emmahammy | #TXST20,211,152,Tue Nov 08 23:59:40 +0000 2016,RT @allienolann: just wanted to remind everyone that God already knows the outcome of the election &amp; that He is in control of His kingdom n,"San Marcos, TX",Yes,5,0
Pizentu ,Pizentu,Im a gamer. I make vWallpaper videos & Windows Dreamscene videos. Animation is my Hobby. God is Almighty!,110,76,Tue Nov 08 23:59:40 +0000 2016,And so it begins. #Election Results. She wins. #RiggedSystem.,Punchatrolla USA,No,0,0
lil bean head,basedruba,this is my part nobody else speak || UTA || #BLM || https://t.co/yZnOQlfOq7,416,320,Tue Nov 08 23:59:40 +0000 2016,"RT @dj_rocklee: Shiiitttt if Donald Trump wins this election im warning ALL YALL !!!!! 

Knuck if you buck white America. Knuck if you the",fwtx  ,Yes,4869,0
CHM.,papiwhitelion,Every White Moon.   Sc:Mstr.papa.,3560,4824,Tue Nov 08 23:59:40 +0000 2016,RT @papiwhitelion: Will Bill Clinton be the 'First Man' of the USA if Hillary wins this Election?,Lions Den,Yes,4,0
Cynthia Mace,CynthiaMace1,"actor, mentor, lobster lover",35,122,Tue Nov 08 23:59:40 +0000 2016,RT @RMSilverman: FSN LIVE and TV Azteca reporting from NYC on the eve of the presidential election @FSNLIVE  @Azteca  @featurestory https:/,,Yes,4,0
